Prix,Achat_Tot,Date,Part_Strat
164.0,4.0,3.0,0.72
206.0,0.0,4.0,0.72
170.0,3.0,5.0,0.72
115.0,23.0,6.0,0.72
75.0,30.0,7.0,0.72
99.0,30.0,8.0,0.72
152.0,12.0,9.0,0.72
204.0,3.0,10.0,0.72
229.0,5.0,11.0,0.72
191.0,13.0,12.0,0.72
138.0,11.0,1.0,0.73
90.0,30.0,2.0,0.73
206.0,0.0,3.0,0.73
79.0,30.0,4.0,0.73
216.0,0.0,5.0,0.73
194.0,3.0,6.0,0.73
226.0,0.0,7.0,0.73
159.0,23.0,8.0,0.73
92.0,30.0,9.0,0.73
104.0,25.0,10.0,0.73
177.0,8.0,11.0,0.73
128.0,2.0,12.0,0.73
163.0,7.0,1.0,0.74
175.0,0.0,2.0,0.74
138.0,18.0,3.0,0.74
141.0,1.0,4.0,0.74
111.0,24.0,5.0,0.74
167.0,3.0,6.0,0.74
132.0,6.0,7.0,0.74
92.0,30.0,8.0,0.74
126.0,11.0,9.0,0.74
100.0,29.0,10.0,0.74
106.0,14.0,11.0,0.74
183.0,4.0,12.0,0.74
175.0,3.0,1.0,0.75
80.0,30.0,2.0,0.75
185.0,2.0,3.0,0.75
168.0,4.0,4.0,0.75
201.0,0.0,5.0,0.75
209.0,0.0,6.0,0.75
196.0,1.0,7.0,0.75
120.0,26.0,8.0,0.75
80.0,30.0,9.0,0.75
150.0,10.0,10.0,0.75
118.0,17.0,11.0,0.75
188.0,10.0,12.0,0.75
202.0,0.0,1.0,0.76
183.0,3.0,2.0,0.76
121.0,22.0,3.0,0.76
97.0,30.0,4.0,0.76
73.0,30.0,5.0,0.76
175.0,4.0,6.0,0.76
167.0,5.0,7.0,0.76
208.0,1.0,8.0,0.76
163.0,24.0,9.0,0.76
147.0,25.0,10.0,0.76
151.0,4.0,11.0,0.76
193.0,7.0,12.0,0.76
98.0,30.0,1.0,0.77
108.0,2.0,2.0,0.77
220.0,1.0,3.0,0.77
120.0,3.0,4.0,0.77
196.0,1.0,5.0,0.77
226.0,1.0,6.0,0.77
186.0,12.0,7.0,0.77
178.0,19.0,8.0,0.77
70.0,30.0,9.0,0.77
150.0,8.0,10.0,0.77
175.0,16.0,11.0,0.77
94.0,16.0,12.0,0.77
190.0,2.0,1.0,0.78
129.0,4.0,2.0,0.78
73.0,30.0,3.0,0.78
105.0,25.0,4.0,0.78
195.0,1.0,5.0,0.78
221.0,0.0,6.0,0.78
183.0,16.0,7.0,0.78
211.0,2.0,8.0,0.78
121.0,24.0,9.0,0.78
130.0,8.0,10.0,0.78
94.0,26.0,11.0,0.78
90.0,6.0,12.0,0.78
194.0,3.0,1.0,0.79
89.0,30.0,2.0,0.79
111.0,4.0,3.0,0.79
193.0,3.0,4.0,0.79
114.0,3.0,5.0,0.79
87.0,30.0,6.0,0.79
89.0,30.0,7.0,0.79
137.0,8.0,8.0,0.79
91.0,30.0,9.0,0.79
83.0,30.0,10.0,0.79
215.0,5.0,11.0,0.79
205.0,4.0,12.0,0.79
222.0,1.0,1.0,0.8
74.0,30.0,2.0,0.8
194.0,6.0,3.0,0.8
111.0,2.0,4.0,0.8
163.0,6.0,5.0,0.8
142.0,1.0,6.0,0.8
152.0,7.0,7.0,0.8
127.0,26.0,8.0,0.8
132.0,7.0,9.0,0.8
72.0,30.0,10.0,0.8
89.0,17.0,11.0,0.8
184.0,2.0,12.0,0.8
74.0,30.0,1.0,0.81
146.0,0.0,2.0,0.81
130.0,4.0,3.0,0.81
135.0,2.0,4.0,0.81
150.0,4.0,5.0,0.81
134.0,25.0,6.0,0.81
127.0,26.0,7.0,0.81
76.0,30.0,8.0,0.81
205.0,0.0,9.0,0.81
119.0,10.0,10.0,0.81
170.0,15.0,11.0,0.81
185.0,9.0,12.0,0.81
76.0,30.0,1.0,0.82
190.0,7.0,2.0,0.82
92.0,30.0,3.0,0.82
70.0,30.0,4.0,0.82
134.0,3.0,5.0,0.82
221.0,1.0,6.0,0.82
211.0,1.0,7.0,0.82
177.0,22.0,8.0,0.82
142.0,28.0,9.0,0.82
84.0,25.0,10.0,0.82
216.0,3.0,11.0,0.82
156.0,0.0,12.0,0.82
190.0,2.0,1.0,0.83
214.0,1.0,2.0,0.83
175.0,10.0,3.0,0.83
124.0,26.0,4.0,0.83
74.0,30.0,5.0,0.83
112.0,2.0,6.0,0.83
109.0,6.0,7.0,0.83
74.0,30.0,8.0,0.83
151.0,8.0,9.0,0.83
161.0,5.0,10.0,0.83
168.0,17.0,11.0,0.83
172.0,18.0,12.0,0.83
215.0,0.0,1.0,0.84
135.0,19.0,2.0,0.84
105.0,26.0,3.0,0.84
221.0,0.0,4.0,0.84
79.0,30.0,5.0,0.84
141.0,2.0,6.0,0.84
210.0,1.0,7.0,0.84
172.0,5.0,8.0,0.84
206.0,1.0,9.0,0.84
149.0,26.0,10.0,0.84
72.0,27.0,11.0,0.84
152.0,0.0,12.0,0.84
103.0,29.0,1.0,0.85
118.0,2.0,2.0,0.85
149.0,3.0,3.0,0.85
94.0,30.0,4.0,0.85
179.0,3.0,5.0,0.85
90.0,30.0,6.0,0.85
129.0,3.0,7.0,0.85
121.0,4.0,8.0,0.85
223.0,0.0,9.0,0.85
186.0,12.0,10.0,0.85
229.0,3.0,11.0,0.85
129.0,21.0,12.0,0.85
178.0,6.0,1.0,0.86
218.0,0.0,2.0,0.86
110.0,28.0,3.0,0.86
203.0,0.0,4.0,0.86
188.0,7.0,5.0,0.86
158.0,22.0,6.0,0.86
195.0,4.0,7.0,0.86
101.0,28.0,8.0,0.86
137.0,8.0,9.0,0.86
132.0,11.0,10.0,0.86
169.0,19.0,11.0,0.86
142.0,20.0,12.0,0.86
118.0,24.0,1.0,0.87
137.0,1.0,2.0,0.87
225.0,0.0,3.0,0.87
106.0,27.0,4.0,0.87
153.0,1.0,5.0,0.87
112.0,7.0,6.0,0.87
165.0,6.0,7.0,0.87
78.0,30.0,8.0,0.87
111.0,9.0,9.0,0.87
84.0,30.0,10.0,0.87
210.0,2.0,11.0,0.87
131.0,10.0,12.0,0.87
208.0,1.0,1.0,0.88
120.0,25.0,2.0,0.88
158.0,5.0,3.0,0.88
194.0,5.0,4.0,0.88
137.0,22.0,5.0,0.88
216.0,0.0,6.0,0.88
193.0,1.0,7.0,0.88
225.0,1.0,8.0,0.88
176.0,29.0,9.0,0.88
186.0,9.0,10.0,0.88
163.0,28.0,11.0,0.88
188.0,5.0,12.0,0.88
127.0,25.0,1.0,0.89
179.0,3.0,2.0,0.89
150.0,3.0,3.0,0.89
151.0,2.0,4.0,0.89
99.0,30.0,5.0,0.89
211.0,1.0,6.0,0.89
157.0,7.0,7.0,0.89
175.0,8.0,8.0,0.89
105.0,27.0,9.0,0.89
175.0,11.0,10.0,0.89
111.0,14.0,11.0,0.89
211.0,3.0,12.0,0.89
179.0,11.0,1.0,0.9
208.0,0.0,2.0,0.9
129.0,22.0,3.0,0.9
128.0,22.0,4.0,0.9
193.0,4.0,5.0,0.9
72.0,30.0,6.0,0.9
189.0,2.0,7.0,0.9
182.0,8.0,8.0,0.9
91.0,30.0,9.0,0.9
153.0,10.0,10.0,0.9
161.0,7.0,11.0,0.9
122.0,14.0,12.0,0.9
194.0,1.0,1.0,0.91
98.0,30.0,2.0,0.91
141.0,2.0,3.0,0.91
163.0,2.0,4.0,0.91
86.0,30.0,5.0,0.91
103.0,29.0,6.0,0.91
79.0,30.0,7.0,0.91
219.0,0.0,8.0,0.91
132.0,10.0,9.0,0.91
221.0,1.0,10.0,0.91
126.0,18.0,11.0,0.91
169.0,0.0,12.0,0.91
106.0,30.0,1.0,0.92
144.0,2.0,2.0,0.92
127.0,1.0,3.0,0.92
185.0,4.0,4.0,0.92
172.0,4.0,5.0,0.92
210.0,0.0,6.0,0.92
120.0,28.0,7.0,0.92
188.0,8.0,8.0,0.92
158.0,9.0,9.0,0.92
196.0,0.0,10.0,0.92
97.0,30.0,11.0,0.92
198.0,2.0,12.0,0.92
103.0,30.0,1.0,0.93
122.0,2.0,2.0,0.93
165.0,2.0,3.0,0.93
94.0,30.0,4.0,0.93
104.0,29.0,5.0,0.93
142.0,4.0,6.0,0.93
162.0,7.0,7.0,0.93
222.0,0.0,8.0,0.93
117.0,28.0,9.0,0.93
192.0,15.0,10.0,0.93
114.0,26.0,11.0,0.93
153.0,0.0,12.0,0.93
103.0,30.0,1.0,0.94
170.0,3.0,2.0,0.94
107.0,30.0,3.0,0.94
188.0,4.0,4.0,0.94
114.0,4.0,5.0,0.94
198.0,0.0,6.0,0.94
228.0,0.0,7.0,0.94
111.0,29.0,8.0,0.94
224.0,1.0,9.0,0.94
177.0,7.0,10.0,0.94
174.0,29.0,11.0,0.94
137.0,8.0,12.0,0.94
133.0,2.0,1.0,0.95
188.0,2.0,2.0,0.95
122.0,28.0,3.0,0.95
119.0,29.0,4.0,0.95
70.0,30.0,5.0,0.95
228.0,0.0,6.0,0.95
193.0,7.0,7.0,0.95
122.0,29.0,8.0,0.95
161.0,6.0,9.0,0.95
144.0,8.0,10.0,0.95
76.0,24.0,11.0,0.95
164.0,0.0,12.0,0.95
167.0,2.0,1.0,0.96
215.0,0.0,2.0,0.96
149.0,18.0,3.0,0.96
115.0,28.0,4.0,0.96
74.0,30.0,5.0,0.96
90.0,30.0,6.0,0.96
127.0,4.0,7.0,0.96
103.0,29.0,8.0,0.96
210.0,0.0,9.0,0.96
98.0,26.0,10.0,0.96
100.0,1.0,11.0,0.96
159.0,0.0,12.0,0.96
185.0,3.0,1.0,0.97
198.0,0.0,2.0,0.97
160.0,12.0,3.0,0.97
116.0,30.0,4.0,0.97
96.0,30.0,5.0,0.97
202.0,0.0,6.0,0.97
95.0,30.0,7.0,0.97
183.0,8.0,8.0,0.97
166.0,5.0,9.0,0.97
138.0,30.0,10.0,0.97
172.0,8.0,11.0,0.97
141.0,9.0,12.0,0.97
118.0,22.0,1.0,0.98
77.0,30.0,2.0,0.98
123.0,1.0,3.0,0.98
127.0,1.0,4.0,0.98
180.0,6.0,5.0,0.98
181.0,6.0,6.0,0.98
112.0,30.0,7.0,0.98
89.0,30.0,8.0,0.98
181.0,10.0,9.0,0.98
198.0,0.0,10.0,0.98
110.0,24.0,11.0,0.98
220.0,0.0,12.0,0.98
212.0,0.0,1.0,0.99
189.0,2.0,2.0,0.99
203.0,0.0,3.0,0.99
89.0,30.0,4.0,0.99
118.0,5.0,5.0,0.99
144.0,8.0,6.0,0.99
157.0,5.0,7.0,0.99
213.0,0.0,8.0,0.99
167.0,10.0,9.0,0.99
196.0,0.0,10.0,0.99
110.0,30.0,11.0,0.99
105.0,14.0,12.0,0.99
207.0,0.0,1.0,0.0
215.0,3.0,2.0,0.0
179.0,6.0,3.0,0.0
128.0,17.0,4.0,0.0
170.0,6.0,5.0,0.0
197.0,5.0,6.0,0.0
109.0,4.0,7.0,0.0
176.0,7.0,8.0,0.0
131.0,12.0,9.0,0.0
169.0,10.0,10.0,0.0
99.0,30.0,11.0,0.0
203.0,9.0,12.0,0.0
168.0,13.0,1.0,0.01
126.0,12.0,2.0,0.01
134.0,4.0,3.0,0.01
91.0,30.0,4.0,0.01
143.0,4.0,5.0,0.01
103.0,4.0,6.0,0.01
190.0,4.0,7.0,0.01
137.0,7.0,8.0,0.01
187.0,8.0,9.0,0.01
222.0,10.0,10.0,0.01
79.0,30.0,11.0,0.01
207.0,13.0,12.0,0.01
171.0,14.0,1.0,0.02
210.0,0.0,2.0,0.02
158.0,7.0,3.0,0.02
202.0,3.0,4.0,0.02
142.0,12.0,5.0,0.02
129.0,5.0,6.0,0.02
215.0,4.0,7.0,0.02
82.0,30.0,8.0,0.02
214.0,8.0,9.0,0.02
73.0,30.0,10.0,0.02
109.0,5.0,11.0,0.02
175.0,14.0,12.0,0.02
213.0,3.0,1.0,0.03
200.0,1.0,2.0,0.03
223.0,5.0,3.0,0.03
190.0,7.0,4.0,0.03
227.0,2.0,5.0,0.03
180.0,5.0,6.0,0.03
98.0,30.0,7.0,0.03
120.0,9.0,8.0,0.03
102.0,7.0,9.0,0.03
219.0,12.0,10.0,0.03
191.0,17.0,11.0,0.03
126.0,27.0,12.0,0.03
216.0,2.0,1.0,0.04
90.0,30.0,2.0,0.04
151.0,2.0,3.0,0.04
144.0,2.0,4.0,0.04
154.0,4.0,5.0,0.04
175.0,1.0,6.0,0.04
182.0,4.0,7.0,0.04
113.0,6.0,8.0,0.04
197.0,7.0,9.0,0.04
166.0,9.0,10.0,0.04
91.0,30.0,11.0,0.04
106.0,14.0,12.0,0.04
200.0,4.0,1.0,0.05
147.0,14.0,2.0,0.05
129.0,10.0,3.0,0.05
92.0,30.0,4.0,0.05
172.0,4.0,5.0,0.05
224.0,5.0,6.0,0.05
197.0,3.0,7.0,0.05
198.0,5.0,8.0,0.05
177.0,10.0,9.0,0.05
190.0,9.0,10.0,0.05
83.0,30.0,11.0,0.05
80.0,10.0,12.0,0.05
215.0,1.0,1.0,0.06
210.0,4.0,2.0,0.06
134.0,19.0,3.0,0.06
171.0,3.0,4.0,0.06
165.0,5.0,5.0,0.06
221.0,4.0,6.0,0.06
84.0,30.0,7.0,0.06
134.0,6.0,8.0,0.06
145.0,11.0,9.0,0.06
179.0,9.0,10.0,0.06
75.0,30.0,11.0,0.06
75.0,13.0,12.0,0.06
197.0,1.0,1.0,0.07
180.0,5.0,2.0,0.07
94.0,30.0,3.0,0.07
103.0,6.0,4.0,0.07
75.0,30.0,5.0,0.07
153.0,1.0,6.0,0.07
89.0,30.0,7.0,0.07
83.0,30.0,8.0,0.07
114.0,8.0,9.0,0.07
154.0,7.0,10.0,0.07
75.0,20.0,11.0,0.07
228.0,0.0,12.0,0.07
118.0,23.0,1.0,0.08
132.0,6.0,2.0,0.08
193.0,6.0,3.0,0.08
171.0,2.0,4.0,0.08
162.0,7.0,5.0,0.08
154.0,8.0,6.0,0.08
226.0,3.0,7.0,0.08
129.0,11.0,8.0,0.08
198.0,2.0,9.0,0.08
144.0,10.0,10.0,0.08
188.0,18.0,11.0,0.08
181.0,25.0,12.0,0.08
198.0,1.0,1.0,0.09
218.0,2.0,2.0,0.09
165.0,14.0,3.0,0.09
149.0,11.0,4.0,0.09
121.0,11.0,5.0,0.09
204.0,2.0,6.0,0.09
128.0,5.0,7.0,0.09
213.0,5.0,8.0,0.09
103.0,6.0,9.0,0.09
82.0,30.0,10.0,0.09
74.0,30.0,11.0,0.09
125.0,0.0,12.0,0.09
186.0,7.0,1.0,0.1
209.0,3.0,2.0,0.1
165.0,14.0,3.0,0.1
202.0,2.0,4.0,0.1
132.0,10.0,5.0,0.1
222.0,4.0,6.0,0.1
148.0,7.0,7.0,0.1
81.0,30.0,8.0,0.1
144.0,5.0,9.0,0.1
162.0,7.0,10.0,0.1
115.0,10.0,11.0,0.1
127.0,23.0,12.0,0.1
202.0,1.0,1.0,0.11
119.0,24.0,2.0,0.11
183.0,1.0,3.0,0.11
70.0,30.0,4.0,0.11
111.0,4.0,5.0,0.11
192.0,5.0,6.0,0.11
191.0,5.0,7.0,0.11
209.0,7.0,8.0,0.11
158.0,12.0,9.0,0.11
208.0,7.0,10.0,0.11
218.0,12.0,11.0,0.11
134.0,21.0,12.0,0.11
225.0,3.0,1.0,0.12
188.0,5.0,2.0,0.12
132.0,14.0,3.0,0.12
223.0,2.0,4.0,0.12
196.0,2.0,5.0,0.12
214.0,4.0,6.0,0.12
196.0,4.0,7.0,0.12
205.0,3.0,8.0,0.12
150.0,11.0,9.0,0.12
137.0,18.0,10.0,0.12
127.0,17.0,11.0,0.12
160.0,25.0,12.0,0.12
174.0,12.0,1.0,0.13
132.0,16.0,2.0,0.13
217.0,3.0,3.0,0.13
150.0,3.0,4.0,0.13
148.0,8.0,5.0,0.13
161.0,6.0,6.0,0.13
104.0,8.0,7.0,0.13
217.0,5.0,8.0,0.13
223.0,10.0,9.0,0.13
226.0,10.0,10.0,0.13
152.0,18.0,11.0,0.13
169.0,24.0,12.0,0.13
195.0,2.0,1.0,0.14
151.0,8.0,2.0,0.14
77.0,30.0,3.0,0.14
107.0,6.0,4.0,0.14
174.0,5.0,5.0,0.14
200.0,4.0,6.0,0.14
215.0,4.0,7.0,0.14
101.0,10.0,8.0,0.14
194.0,8.0,9.0,0.14
152.0,8.0,10.0,0.14
227.0,9.0,11.0,0.14
171.0,20.0,12.0,0.14
112.0,27.0,1.0,0.15
162.0,4.0,2.0,0.15
103.0,8.0,3.0,0.15
88.0,30.0,4.0,0.15
222.0,5.0,5.0,0.15
180.0,2.0,6.0,0.15
124.0,7.0,7.0,0.15
191.0,8.0,8.0,0.15
229.0,3.0,9.0,0.15
78.0,30.0,10.0,0.15
137.0,13.0,11.0,0.15
215.0,13.0,12.0,0.15
209.0,6.0,1.0,0.16
181.0,8.0,2.0,0.16
152.0,9.0,3.0,0.16
223.0,0.0,4.0,0.16
214.0,3.0,5.0,0.16
82.0,30.0,6.0,0.16
195.0,7.0,7.0,0.16
117.0,6.0,8.0,0.16
159.0,12.0,9.0,0.16
218.0,9.0,10.0,0.16
184.0,9.0,11.0,0.16
92.0,24.0,12.0,0.16
196.0,3.0,1.0,0.17
173.0,9.0,2.0,0.17
77.0,30.0,3.0,0.17
189.0,3.0,4.0,0.17
157.0,5.0,5.0,0.17
190.0,4.0,6.0,0.17
142.0,8.0,7.0,0.17
132.0,13.0,8.0,0.17
208.0,1.0,9.0,0.17
75.0,30.0,10.0,0.17
158.0,15.0,11.0,0.17
205.0,12.0,12.0,0.17
207.0,1.0,1.0,0.18
221.0,2.0,2.0,0.18
148.0,17.0,3.0,0.18
123.0,11.0,4.0,0.18
108.0,7.0,5.0,0.18
186.0,8.0,6.0,0.18
148.0,6.0,7.0,0.18
107.0,10.0,8.0,0.18
166.0,8.0,9.0,0.18
140.0,10.0,10.0,0.18
146.0,11.0,11.0,0.18
120.0,25.0,12.0,0.18
228.0,1.0,1.0,0.19
86.0,30.0,2.0,0.19
177.0,1.0,3.0,0.19
148.0,0.0,4.0,0.19
171.0,2.0,5.0,0.19
136.0,12.0,6.0,0.19
171.0,5.0,7.0,0.19
156.0,6.0,8.0,0.19
223.0,5.0,9.0,0.19
217.0,11.0,10.0,0.19
115.0,21.0,11.0,0.19
130.0,24.0,12.0,0.19
159.0,7.0,1.0,0.2
138.0,11.0,2.0,0.2
229.0,5.0,3.0,0.2
217.0,3.0,4.0,0.2
179.0,7.0,5.0,0.2
146.0,11.0,6.0,0.2
216.0,4.0,7.0,0.2
87.0,30.0,8.0,0.2
171.0,8.0,9.0,0.2
82.0,30.0,10.0,0.2
73.0,26.0,11.0,0.2
224.0,0.0,12.0,0.2
140.0,17.0,1.0,0.21
109.0,18.0,2.0,0.21
73.0,30.0,3.0,0.21
160.0,3.0,4.0,0.21
75.0,30.0,5.0,0.21
129.0,1.0,6.0,0.21
186.0,3.0,7.0,0.21
209.0,3.0,8.0,0.21
130.0,10.0,9.0,0.21
146.0,6.0,10.0,0.21
140.0,18.0,11.0,0.21
190.0,18.0,12.0,0.21
150.0,14.0,1.0,0.22
154.0,6.0,2.0,0.22
179.0,6.0,3.0,0.22
77.0,30.0,4.0,0.22
74.0,30.0,5.0,0.22
91.0,30.0,6.0,0.22
104.0,13.0,7.0,0.22
188.0,5.0,8.0,0.22
115.0,10.0,9.0,0.22
201.0,4.0,10.0,0.22
86.0,27.0,11.0,0.22
173.0,0.0,12.0,0.22
166.0,11.0,1.0,0.23
219.0,2.0,2.0,0.23
212.0,2.0,3.0,0.23
89.0,30.0,4.0,0.23
153.0,4.0,5.0,0.23
131.0,5.0,6.0,0.23
173.0,7.0,7.0,0.23
166.0,3.0,8.0,0.23
131.0,13.0,9.0,0.23
112.0,15.0,10.0,0.23
95.0,30.0,11.0,0.23
109.0,2.0,12.0,0.23
229.0,2.0,1.0,0.24
213.0,0.0,2.0,0.24
168.0,14.0,3.0,0.24
165.0,6.0,4.0,0.24
154.0,10.0,5.0,0.24
227.0,4.0,6.0,0.24
76.0,30.0,7.0,0.24
160.0,6.0,8.0,0.24
80.0,30.0,9.0,0.24
229.0,7.0,10.0,0.24
142.0,11.0,11.0,0.24
101.0,12.0,12.0,0.24
186.0,6.0,1.0,0.25
217.0,2.0,2.0,0.25
229.0,1.0,3.0,0.25
123.0,18.0,4.0,0.25
223.0,3.0,5.0,0.25
126.0,4.0,6.0,0.25
185.0,4.0,7.0,0.25
159.0,9.0,8.0,0.25
81.0,30.0,9.0,0.25
187.0,12.0,10.0,0.25
214.0,13.0,11.0,0.25
204.0,18.0,12.0,0.25
107.0,28.0,1.0,0.26
196.0,1.0,2.0,0.26
229.0,3.0,3.0,0.26
125.0,11.0,4.0,0.26
74.0,30.0,5.0,0.26
168.0,5.0,6.0,0.26
138.0,3.0,7.0,0.26
196.0,7.0,8.0,0.26
154.0,10.0,9.0,0.26
77.0,30.0,10.0,0.26
217.0,2.0,11.0,0.26
98.0,16.0,12.0,0.26
141.0,20.0,1.0,0.27
226.0,3.0,2.0,0.27
223.0,2.0,3.0,0.27
186.0,4.0,4.0,0.27
212.0,8.0,5.0,0.27
95.0,30.0,6.0,0.27
198.0,4.0,7.0,0.27
190.0,5.0,8.0,0.27
163.0,14.0,9.0,0.27
97.0,30.0,10.0,0.27
142.0,13.0,11.0,0.27
223.0,6.0,12.0,0.27
171.0,10.0,1.0,0.28
148.0,14.0,2.0,0.28
219.0,2.0,3.0,0.28
219.0,0.0,4.0,0.28
164.0,10.0,5.0,0.28
167.0,4.0,6.0,0.28
149.0,15.0,7.0,0.28
110.0,12.0,8.0,0.28
174.0,8.0,9.0,0.28
212.0,8.0,10.0,0.28
127.0,18.0,11.0,0.28
207.0,21.0,12.0,0.28
176.0,5.0,1.0,0.29
140.0,10.0,2.0,0.29
207.0,3.0,3.0,0.29
192.0,8.0,4.0,0.29
193.0,7.0,5.0,0.29
117.0,11.0,6.0,0.29
95.0,30.0,7.0,0.29
161.0,4.0,8.0,0.29
228.0,4.0,9.0,0.29
166.0,9.0,10.0,0.29
160.0,19.0,11.0,0.29
112.0,22.0,12.0,0.29
228.0,1.0,1.0,0.3
169.0,14.0,2.0,0.3
181.0,5.0,3.0,0.3
223.0,2.0,4.0,0.3
163.0,10.0,5.0,0.3
195.0,4.0,6.0,0.3
176.0,6.0,7.0,0.3
226.0,6.0,8.0,0.3
91.0,30.0,9.0,0.3
169.0,6.0,10.0,0.3
110.0,19.0,11.0,0.3
115.0,20.0,12.0,0.3
147.0,14.0,1.0,0.31
119.0,8.0,2.0,0.31
171.0,2.0,3.0,0.31
229.0,0.0,4.0,0.31
127.0,13.0,5.0,0.31
226.0,3.0,6.0,0.31
209.0,1.0,7.0,0.31
94.0,30.0,8.0,0.31
119.0,7.0,9.0,0.31
124.0,8.0,10.0,0.31
146.0,16.0,11.0,0.31
86.0,24.0,12.0,0.31
211.0,1.0,1.0,0.32
118.0,17.0,2.0,0.32
229.0,2.0,3.0,0.32
229.0,4.0,4.0,0.32
160.0,7.0,5.0,0.32
228.0,2.0,6.0,0.32
211.0,6.0,7.0,0.32
90.0,30.0,8.0,0.32
127.0,5.0,9.0,0.32
117.0,12.0,10.0,0.32
208.0,5.0,11.0,0.32
110.0,22.0,12.0,0.32
117.0,27.0,1.0,0.33
222.0,3.0,2.0,0.33
150.0,6.0,3.0,0.33
229.0,1.0,4.0,0.33
148.0,7.0,5.0,0.33
177.0,5.0,6.0,0.33
103.0,11.0,7.0,0.33
87.0,30.0,8.0,0.33
209.0,6.0,9.0,0.33
172.0,15.0,10.0,0.33
149.0,21.0,11.0,0.33
228.0,15.0,12.0,0.33
167.0,13.0,1.0,0.34
88.0,30.0,2.0,0.34
117.0,1.0,3.0,0.34
137.0,7.0,4.0,0.34
144.0,7.0,5.0,0.34
225.0,3.0,6.0,0.34
222.0,4.0,7.0,0.34
76.0,30.0,8.0,0.34
80.0,30.0,9.0,0.34
127.0,6.0,10.0,0.34
142.0,13.0,11.0,0.34
151.0,16.0,12.0,0.34
196.0,2.0,1.0,0.35
191.0,7.0,2.0,0.35
149.0,13.0,3.0,0.35
220.0,2.0,4.0,0.35
143.0,12.0,5.0,0.35
122.0,18.0,6.0,0.35
187.0,3.0,7.0,0.35
94.0,30.0,8.0,0.35
109.0,9.0,9.0,0.35
104.0,18.0,10.0,0.35
123.0,17.0,11.0,0.35
166.0,20.0,12.0,0.35
210.0,2.0,1.0,0.36
152.0,21.0,2.0,0.36
94.0,30.0,3.0,0.36
180.0,3.0,4.0,0.36
176.0,6.0,5.0,0.36
98.0,30.0,6.0,0.36
144.0,7.0,7.0,0.36
119.0,7.0,8.0,0.36
213.0,2.0,9.0,0.36
111.0,17.0,10.0,0.36
91.0,30.0,11.0,0.36
154.0,5.0,12.0,0.36
95.0,30.0,1.0,0.37
191.0,2.0,2.0,0.37
135.0,1.0,3.0,0.37
164.0,3.0,4.0,0.37
155.0,8.0,5.0,0.37
171.0,6.0,6.0,0.37
198.0,3.0,7.0,0.37
219.0,5.0,8.0,0.37
73.0,30.0,9.0,0.37
190.0,9.0,10.0,0.37
225.0,11.0,11.0,0.37
143.0,23.0,12.0,0.37
93.0,30.0,1.0,0.38
87.0,30.0,2.0,0.38
77.0,30.0,3.0,0.38
170.0,1.0,4.0,0.38
169.0,0.0,5.0,0.38
217.0,3.0,6.0,0.38
191.0,8.0,7.0,0.38
219.0,0.0,8.0,0.38
122.0,15.0,9.0,0.38
72.0,30.0,10.0,0.38
196.0,7.0,11.0,0.38
182.0,3.0,12.0,0.38
97.0,30.0,1.0,0.39
117.0,4.0,2.0,0.39
96.0,30.0,3.0,0.39
102.0,12.0,4.0,0.39
160.0,6.0,5.0,0.39
86.0,30.0,6.0,0.39
191.0,6.0,7.0,0.39
177.0,7.0,8.0,0.39
95.0,30.0,9.0,0.39
98.0,29.0,10.0,0.39
178.0,4.0,11.0,0.39
176.0,4.0,12.0,0.39
212.0,0.0,1.0,0.4
180.0,8.0,2.0,0.4
114.0,21.0,3.0,0.4
207.0,0.0,4.0,0.4
74.0,30.0,5.0,0.4
150.0,5.0,6.0,0.4
140.0,2.0,7.0,0.4
109.0,15.0,8.0,0.4
71.0,30.0,9.0,0.4
220.0,8.0,10.0,0.4
126.0,14.0,11.0,0.4
152.0,18.0,12.0,0.4
74.0,30.0,1.0,0.41
83.0,30.0,2.0,0.41
229.0,1.0,3.0,0.41
216.0,3.0,4.0,0.41
227.0,7.0,5.0,0.41
210.0,1.0,6.0,0.41
148.0,14.0,7.0,0.41
166.0,9.0,8.0,0.41
87.0,30.0,9.0,0.41
211.0,6.0,10.0,0.41
188.0,13.0,11.0,0.41
154.0,22.0,12.0,0.41
86.0,30.0,1.0,0.42
151.0,5.0,2.0,0.42
133.0,3.0,3.0,0.42
221.0,2.0,4.0,0.42
106.0,14.0,5.0,0.42
85.0,30.0,6.0,0.42
172.0,2.0,7.0,0.42
225.0,4.0,8.0,0.42
197.0,4.0,9.0,0.42
99.0,30.0,10.0,0.42
88.0,24.0,11.0,0.42
172.0,3.0,12.0,0.42
87.0,30.0,1.0,0.43
222.0,2.0,2.0,0.43
130.0,2.0,3.0,0.43
181.0,3.0,4.0,0.43
190.0,3.0,5.0,0.43
222.0,3.0,6.0,0.43
151.0,17.0,7.0,0.43
213.0,1.0,8.0,0.43
200.0,2.0,9.0,0.43
215.0,6.0,10.0,0.43
203.0,5.0,11.0,0.43
138.0,25.0,12.0,0.43
80.0,30.0,1.0,0.44
97.0,30.0,2.0,0.44
153.0,3.0,3.0,0.44
148.0,9.0,4.0,0.44
145.0,11.0,5.0,0.44
151.0,5.0,6.0,0.44
76.0,30.0,7.0,0.44
125.0,5.0,8.0,0.44
112.0,10.0,9.0,0.44
221.0,9.0,10.0,0.44
89.0,30.0,11.0,0.44
